image_index,category,img_url,year,decade,num_persons,gender,age,body display
1050,government,https://api.time.com/wp-content/uploads/2014/11/1550289.jpg,1928,1920s,1,male,Young Adult,portrait
1052,government,https://api.time.com/wp-content/uploads/2014/11/1550312.jpg,1929,1920s,1,male,Senior,portrait
1053,government,https://api.time.com/wp-content/uploads/2014/11/1550315-e1422051049363.jpg,1929,1920s,1,female,Youth,portrait
1054,government,https://api.time.com/wp-content/uploads/2014/11/1550317.jpg,1929,1920s,1,female,Middle-Aged,waist-up
1055,government,https://api.time.com/wp-content/uploads/2014/11/1550318.jpg,1929,1920s,1,male,Young Adult,portrait
1056,government,https://api.time.com/wp-content/uploads/2014/11/1550320.jpg,1929,1920s,1,male,Young Adult,portrait
1057,government,https://api.time.com/wp-content/uploads/2014/11/1550357.jpg,1930,1930s,1,female,Young Adult,waist-up
1058,government,https://api.time.com/wp-content/uploads/2014/11/1550407-e1415651299188.jpg,1931,1930s,1,female,Young Adult,waist-up
1059,government,https://api.time.com/wp-content/uploads/2014/11/1550410.jpg,1931,1930s,1,male,Young Adult,portrait
1060,government,https://api.time.com/wp-content/uploads/2014/11/1550417.jpg,1931,1930s,1,male,Young Adult,portrait
1061,government,https://api.time.com/wp-content/uploads/2014/11/1550421.jpg,1931,1930s,1,male,Young Adult,full body
1062,government,https://api.time.com/wp-content/uploads/2014/11/1550423.jpg,1931,1930s,1,male,Middle-Aged,portrait
1064,government,https://api.time.com/wp-content/uploads/2014/11/15504581.jpg,1932,1930s,1,male,Middle-Aged,full body
1065,government,https://api.time.com/wp-content/uploads/2014/11/1550460-e1429816108926.jpg,1932,1930s,1,male,Middle-Aged,portrait
1066,government,https://api.time.com/wp-content/uploads/2014/11/1550464.jpg,1932,1930s,1,male,Senior,portrait
1067,government,https://api.time.com/wp-content/uploads/2014/11/1550470.jpg,1932,1930s,1,male,Young Adult,full body
1068,government,https://api.time.com/wp-content/uploads/2014/11/1550472.jpg,1932,1930s,1,male,Senior,portrait
1069,government,https://api.time.com/wp-content/uploads/2014/11/1550476.jpg,1932,1930s,1,male,Middle-Aged,portrait
1070,government,https://api.time.com/wp-content/uploads/2014/11/1550507-e1415651011198.jpg,1933,1930s,1,male,Middle-Aged,portrait
1071,government,https://api.time.com/wp-content/uploads/2014/11/1550518.jpg,1933,1930s,1,male,Senior,portrait
1072,government,https://api.time.com/wp-content/uploads/2014/11/1550521.jpg,1933,1930s,1,male,Young Adult,waist-up
1073,government,https://api.time.com/wp-content/uploads/2014/11/1550522.jpg,1933,1930s,1,male,Senior,portrait
1074,government,https://api.time.com/wp-content/uploads/2014/11/1550525.jpg,1933,1930s,1,male,Senior,portrait
1075,government,https://api.time.com/wp-content/uploads/2014/11/1550539.jpg,1933,1930s,1,male,Young Adult,portrait
1076,government,https://api.time.com/wp-content/uploads/2014/11/1550551-e1479510166865.jpg,1933,1930s,1,female,Young Adult,full body
1077,government,https://api.time.com/wp-content/uploads/2014/11/1550565.jpg,1934,1930s,1,male,Young Adult,waist-up
1078,government,https://api.time.com/wp-content/uploads/2014/11/1550567.jpg,1934,1930s,1,male,Middle-Aged,waist-up
1079,government,https://api.time.com/wp-content/uploads/2014/11/1550573.jpg,1934,1930s,1,male,Senior,portrait
1081,government,https://api.time.com/wp-content/uploads/2014/11/1550608.jpg,1934,1930s,1,male,Senior,portrait
1082,government,https://api.time.com/wp-content/uploads/2014/11/1550609-e1415651533596.jpg,1935,1930s,1,male,Middle-Aged,portrait
1083,government,https://api.time.com/wp-content/uploads/2014/11/1550619.jpg,1935,1930s,1,male,Young Adult,portrait
1084,government,https://api.time.com/wp-content/uploads/2014/11/1550620.jpg,1935,1930s,1,male,Young Adult,waist-up
1085,government,https://api.time.com/wp-content/uploads/2014/11/1550621.jpg,1935,1930s,1,male,Middle-Aged,waist-up
1086,government,https://api.time.com/wp-content/uploads/2014/11/1550627.jpg,1935,1930s,1,male,Middle-Aged,portrait
1087,government,https://api.time.com/wp-content/uploads/2014/11/1550628.jpg,1935,1930s,1,male,Young Adult,portrait
1088,government,https://api.time.com/wp-content/uploads/2014/11/1550635.jpg,1935,1930s,1,male,Middle-Aged,portrait
1089,government,https://api.time.com/wp-content/uploads/2014/11/1550636-e1431979231126.jpg,1935,1930s,1,male,Middle-Aged,portrait
1090,government,https://api.time.com/wp-content/uploads/2014/11/15504609-e1415650683546.jpg,1936,1930s,1,male,Young Adult,portrait
1091,government,https://api.time.com/wp-content/uploads/2014/11/1550668.jpg,1936,1930s,1,male,Young Adult,portrait
1092,government,https://api.time.com/wp-content/uploads/2014/11/1550669.jpg,1936,1930s,1,male,Middle-Aged,portrait
1093,government,https://api.time.com/wp-content/uploads/2014/11/1550672.jpg,1936,1930s,1,male,Senior,portrait
1094,government,https://api.time.com/wp-content/uploads/2014/11/1550680.jpg,1936,1930s,1,male,Young Adult,portrait
1095,government,https://api.time.com/wp-content/uploads/2014/11/1550687.jpg,1936,1930s,1,male,Young Adult,waist-up
1096,government,https://api.time.com/wp-content/uploads/2014/11/1550726.jpg,1937,1930s,1,male,Young Adult,portrait
1097,government,https://api.time.com/wp-content/uploads/2014/11/1550729.jpg,1937,1930s,1,male,Middle-Aged,waist-up
1104,government,https://api.time.com/wp-content/uploads/2014/11/1550849-e1537220944202.jpg,1939,1930s,1,male,Middle-Aged,portrait
1106,government,https://api.time.com/wp-content/uploads/2014/11/15501167.jpg,1945,1940s,1,male,Young Adult,portrait
1107,government,https://api.time.com/wp-content/uploads/2014/11/15501215-e1435324935887.jpg,1946,1940s,1,male,Middle-Aged,portrait
1108,government,https://api.time.com/wp-content/uploads/2014/11/15501332.jpg,1949,1940s,1,male,Middle-Aged,portrait
1109,government,https://api.time.com/wp-content/uploads/2014/11/15501338.jpg,1949,1940s,1,male,Senior,portrait
1110,government,https://api.time.com/wp-content/uploads/2014/11/15501388.jpg,1950,1950s,1,male,Senior,portrait
1111,government,https://api.time.com/wp-content/uploads/2014/11/15501441.jpg,1951,1950s,1,male,Senior,portrait
1112,government,https://api.time.com/wp-content/uploads/2014/11/15501485.jpg,1952,1950s,1,male,Senior,portrait
1113,government,https://api.time.com/wp-content/uploads/2014/11/15501493-e1430762424120.jpg,1952,1950s,1,female,Middle-Aged,portrait
1114,government,https://api.time.com/wp-content/uploads/2014/11/15501660-e1530053997333.jpg,1955,1950s,1,male,Middle-Aged,portrait
1116,government,https://api.time.com/wp-content/uploads/2014/11/15501857.jpg,1959,1950s,1,male,Senior,portrait
1118,government,https://api.time.com/wp-content/uploads/2014/11/15501916-e1496437949856.jpg,1960,1960s,1,male,Middle-Aged,portrait
1120,government,https://api.time.com/wp-content/uploads/2014/11/15501959.jpg,1961,1960s,1,male,Middle-Aged,portrait
1121,government,https://api.time.com/wp-content/uploads/2014/11/15501962-e1429217909990.jpg,1961,1960s,1,male,Middle-Aged,portrait
1122,government,https://api.time.com/wp-content/uploads/2014/11/15501971.jpg,1961,1960s,1,male,Middle-Aged,portrait
1124,government,https://api.time.com/wp-content/uploads/2014/11/15502094-e1563987037143.jpg,1963,1960s,1,male,Young Adult,portrait
1125,government,https://api.time.com/wp-content/uploads/2014/11/15502195-e1458591151864.jpg,1965,1960s,1,male,Young Adult,portrait
1126,government,https://api.time.com/wp-content/uploads/2014/11/15502369.jpg,1969,1960s,1,male,Middle-Aged,portrait
1128,government,https://api.time.com/wp-content/uploads/2014/11/15502481.jpg,1971,1970s,1,male,Middle-Aged,portrait
1130,government,https://api.time.com/wp-content/uploads/2014/11/15502536.jpg,1972,1970s,1,male,Middle-Aged,portrait
1134,government,https://api.time.com/wp-content/uploads/2014/11/15502681.jpg,1975,1970s,1,male,Young Adult,portrait
1137,government,https://api.time.com/wp-content/uploads/2014/11/15502725.jpg,1976,1970s,1,male,Young Adult,face
1138,government,https://api.time.com/wp-content/uploads/2014/11/15502886.jpg,1979,1970s,1,male,Middle-Aged,portrait
1139,government,https://api.time.com/wp-content/uploads/2014/11/15502895.jpg,1979,1970s,1,male,Young Adult,full body
1140,government,https://api.time.com/wp-content/uploads/2014/11/15502911-e1458591112451.jpg,1979,1970s,1,male,Young Adult,portrait
1142,government,https://api.time.com/wp-content/uploads/2014/11/15502930-e1454530323475.jpg,1980,1980s,1,male,Senior,portrait
1143,government,https://api.time.com/wp-content/uploads/2014/11/15502936.jpg,1980,1980s,1,male,Young Adult,portrait
1144,government,https://api.time.com/wp-content/uploads/2014/11/15502941.jpg,1980,1980s,1,male,Young Adult,full body
1146,government,https://api.time.com/wp-content/uploads/2014/11/15502986.jpg,1981,1980s,1,male,Young Adult,portrait
1147,government,https://api.time.com/wp-content/uploads/2014/11/15503037.jpg,1982,1980s,1,male,Young Adult,waist-up
1148,government,https://api.time.com/wp-content/uploads/2014/11/15503052.jpg,1982,1980s,1,male,Senior,portrait
1151,government,https://api.time.com/wp-content/uploads/2014/11/15503148.jpg,1984,1980s,1,male,Young Adult,waist-up
1152,government,https://api.time.com/wp-content/uploads/2014/11/15503170.jpg,1984,1980s,1,male,Middle-Aged,portrait
1155,government,https://api.time.com/wp-content/uploads/2014/11/15503245.jpg,1986,1980s,1,male,Young Adult,portrait
1157,government,https://api.time.com/wp-content/uploads/2014/11/15503298.jpg,1987,1980s,1,female,Young Adult,portrait
1159,government,https://api.time.com/wp-content/uploads/2014/11/15503407.jpg,1989,1980s,1,male,Middle-Aged,face
1161,government,https://api.time.com/wp-content/uploads/2014/11/15503451.jpg,1990,1990s,1,male,Young Adult,portrait
1162,government,https://api.time.com/wp-content/uploads/2014/11/15503528-e1422561868796.jpg,1991,1990s,1,male,Middle-Aged,portrait
1163,government,https://api.time.com/wp-content/uploads/2014/11/15503617.jpg,1993,1990s,1,male,Young Adult,face
1164,government,https://api.time.com/wp-content/uploads/2014/11/15503637.jpg,1993,1990s,1,male,Young Adult,portrait
1165,government,https://api.time.com/wp-content/uploads/2014/11/15503639-e1564072809440.jpg,1993,1990s,1,male,Young Adult,face
1166,government,https://api.time.com/wp-content/uploads/2014/11/15503646-e1564074094701.jpg,1993,1990s,1,male,Middle-Aged,face
1167,government,https://api.time.com/wp-content/uploads/2014/11/15503779.jpg,1996,1990s,1,male,Middle-Aged,portrait
1169,government,https://api.time.com/wp-content/uploads/2014/11/15503919.jpg,1999,1990s,1,female,Young Adult,portrait
1172,government,https://api.time.com/wp-content/uploads/2014/11/15504206.jpg,2005,2000s,1,male,Middle-Aged,portrait
1173,government,https://api.time.com/wp-content/uploads/2014/11/15504219.jpg,2005,2000s,1,male,Middle-Aged,portrait
1175,government,https://api.time.com/wp-content/uploads/2014/11/15504312.jpg,2007,2000s,1,male,Young Adult,full body
1176,government,https://api.time.com/wp-content/uploads/2014/11/15504343.jpg,2008,2000s,1,male,Young Adult,portrait
1178,government,https://api.time.com/wp-content/uploads/2014/11/15504420.jpg,2010,2010s,1,male,Young Adult,portrait
1182,government,https://api.time.com/wp-content/uploads/2014/11/15504464.jpg,2012,2010s,1,male,Middle-Aged,face
1183,government,https://api.time.com/wp-content/uploads/2014/11/15504483.jpg,2012,2010s,1,male,Young Adult,portrait
1185,government,https://api.time.com/wp-content/uploads/2014/11/15504519.jpg,2013,2010s,1,male,Young Adult,full body
1186,government,https://api.time.com/wp-content/uploads/2014/06/bergdahl-cover.jpg,2014,2010s,1,male,Young Adult,portrait
1188,government,https://api.time.com/wp-content/uploads/2014/07/putin-cover.jpg,2014,2010s,1,male,Young Adult,full body
1190,government,https://api.time.com/wp-content/uploads/2016/09/putin-final.jpg,2016,2010s,1,male,Senior,portrait
1192,government,https://api.time.com/wp-content/uploads/2018/04/g9510-20_saudi-cover2.jpg,2018,2010s,1,male,Young Adult,face
1193,government,https://api.time.com/wp-content/uploads/2018/04/trumpstormycover.jpg,2018,2010s,1,male,Young Adult,waist-up
1196,government,https://api.time.com/wp-content/uploads/2018/07/trumpputinfinalcover1.jpg,2018,2010s,1,male,Middle-Aged,face
1205,government,https://api.time.com/wp-content/uploads/2014/11/1550736.jpg,1937,1930s,1,male,Middle-Aged,waist-up
1206,government,https://api.time.com/wp-content/uploads/2014/11/1550829.jpg,1939,1930s,1,male,Young Adult,portrait
1207,government,https://api.time.com/wp-content/uploads/2014/11/1550870-e1424292032396.jpg,1940,1940s,1,male,Senior,face
1208,government,https://api.time.com/wp-content/uploads/2014/11/15501060.jpg,1943,1940s,1,male,Young Adult,portrait
1209,government,https://api.time.com/wp-content/uploads/2014/11/15501082.jpg,1944,1940s,1,male,Middle-Aged,portrait
1210,government,https://api.time.com/wp-content/uploads/2014/11/15501189.jpg,1946,1940s,1,male,Senior,portrait
1211,government,https://api.time.com/wp-content/uploads/2014/11/15501196.jpg,1946,1940s,1,male,Senior,portrait
1212,government,https://api.time.com/wp-content/uploads/2014/11/15501629-e1560881332813.jpg,1954,1950s,1,male,Young Adult,portrait
1215,government,https://api.time.com/wp-content/uploads/2014/11/15501694.jpg,1956,1950s,1,male,Senior,portrait
1216,government,https://api.time.com/wp-content/uploads/2014/11/15501726.jpg,1956,1950s,1,male,Middle-Aged,portrait
1217,government,https://api.time.com/wp-content/uploads/2014/11/15501812-e1465429066356.jpg,1958,1950s,1,male,Middle-Aged,portrait
1218,government,https://api.time.com/wp-content/uploads/2014/11/15501872-e1439237103271.jpg,1959,1950s,1,male,Middle-Aged,portrait
1219,government,https://api.time.com/wp-content/uploads/2014/11/15501967.jpg,1961,1960s,1,male,Young Adult,portrait
1221,government,https://api.time.com/wp-content/uploads/2014/11/15502021.jpg,1962,1960s,1,male,Middle-Aged,portrait
1222,government,https://api.time.com/wp-content/uploads/2014/11/15502088-e1537990311911.jpg,1963,1960s,1,male,Middle-Aged,portrait
1223,government,https://api.time.com/wp-content/uploads/2014/11/15502095.jpg,1963,1960s,1,male,Middle-Aged,portrait
1225,government,https://api.time.com/wp-content/uploads/2014/11/15502200-e1447281117512.jpg,1965,1960s,1,male,Young Adult,portrait
1227,government,https://api.time.com/wp-content/uploads/2014/11/15502215.jpg,1966,1960s,1,male,Middle-Aged,portrait
1230,government,https://api.time.com/wp-content/uploads/2014/11/15502484.jpg,1971,1970s,1,male,Young Adult,portrait
1231,government,https://api.time.com/wp-content/uploads/2014/11/15502598-e1416515719122.jpg,1973,1970s,1,male,Young Adult,waist-up
1236,government,https://api.time.com/wp-content/uploads/2014/11/15503254.jpg,1986,1980s,1,male,Young Adult,portrait
1237,government,https://api.time.com/wp-content/uploads/2014/11/15503330.jpg,1987,1980s,1,male,Young Adult,portrait
1241,government,https://api.time.com/wp-content/uploads/2014/11/15504057-e1415650008615.jpg,2001,2000s,1,male,Young Adult,full body
1244,government,https://api.time.com/wp-content/uploads/2014/11/15504494.jpg,2013,2010s,1,male,Young Adult,portrait
1246,government,https://api.time.com/wp-content/uploads/2014/11/15504508.jpg,2013,2010s,1,male,Young Adult,full body
1248,government,https://api.time.com/wp-content/uploads/2014/11/15504525.jpg,2013,2010s,1,male,Senior,face
1251,government,https://api.time.com/wp-content/uploads/2014/08/ferguson-cover.jpg,2014,2010s,1,male,Young Adult,full body
1255,government,https://api.time.com/wp-content/uploads/2018/07/9510-20_thesouth.jpg,2018,2010s,1,male,Young Adult,full body
1309,government,https://api.time.com/wp-content/uploads/2014/11/1550770.jpg,1938,1930s,1,male,Young Adult,waist-up
1310,government,https://api.time.com/wp-content/uploads/2014/11/1550776.jpg,1938,1930s,1,male,Middle-Aged,waist-up
1311,government,https://api.time.com/wp-content/uploads/2014/11/1550779.jpg,1938,1930s,1,male,Young Adult,waist-up
1312,government,https://api.time.com/wp-content/uploads/2014/11/1550781.jpg,1938,1930s,1,male,Middle-Aged,portrait
1313,government,https://api.time.com/wp-content/uploads/2014/11/1550789-e1531866249912.jpg,1938,1930s,1,male,Young Adult,portrait
1314,government,https://api.time.com/wp-content/uploads/2014/11/1550878.jpg,1940,1940s,1,male,Young Adult,waist-up
1315,government,https://api.time.com/wp-content/uploads/2014/11/1550881.jpg,1940,1940s,1,male,Senior,portrait
1316,government,https://api.time.com/wp-content/uploads/2014/11/1550886-e1429815970611.jpg,1940,1940s,1,male,Senior,portrait
1317,government,https://api.time.com/wp-content/uploads/2014/11/1550922-e1430944666535.jpg,1941,1940s,1,male,Young Adult,portrait
1318,government,https://api.time.com/wp-content/uploads/2014/11/15501034.jpg,1943,1940s,1,male,Middle-Aged,portrait
1320,government,https://api.time.com/wp-content/uploads/2014/11/15501064-e1429815988671.jpg,1943,1940s,1,male,Senior,portrait
1321,government,https://api.time.com/wp-content/uploads/2014/11/15501074.jpg,1944,1940s,1,male,Senior,portrait
1322,government,https://api.time.com/wp-content/uploads/2014/11/15501135-e1433882623805.jpg,1945,1940s,1,male,Senior,portrait
1323,government,https://api.time.com/wp-content/uploads/2014/11/15501136.jpg,1945,1940s,1,male,Senior,portrait
1324,government,https://api.time.com/wp-content/uploads/2014/11/15501177.jpg,1946,1940s,1,male,Middle-Aged,portrait
1325,government,https://api.time.com/wp-content/uploads/2014/11/15501221-e1415653701169.jpg,1947,1940s,1,male,Senior,portrait
1326,government,https://api.time.com/wp-content/uploads/2014/11/15501238.jpg,1947,1940s,1,male,Senior,portrait
1327,government,https://api.time.com/wp-content/uploads/2014/11/15501253.jpg,1947,1940s,1,male,Middle-Aged,portrait
1328,government,https://api.time.com/wp-content/uploads/2014/11/15501284.jpg,1948,1940s,1,male,Senior,portrait
1329,government,https://api.time.com/wp-content/uploads/2014/11/15501289.jpg,1948,1940s,1,male,Middle-Aged,portrait
1330,government,https://api.time.com/wp-content/uploads/2014/11/15501298-e1438895989826.jpg,1948,1940s,1,male,Middle-Aged,portrait
1332,government,https://api.time.com/wp-content/uploads/2014/11/15501396-e1433882590795.jpg,1950,1950s,1,male,Young Adult,waist-up
1333,government,https://api.time.com/wp-content/uploads/2014/11/15501400.jpg,1950,1950s,1,male,Senior,portrait
1334,government,https://api.time.com/wp-content/uploads/2014/11/15501439.jpg,1951,1950s,1,male,Middle-Aged,portrait
1335,government,https://api.time.com/wp-content/uploads/2014/11/15501444-e1433882568297.jpg,1951,1950s,1,male,Senior,face
1336,government,https://api.time.com/wp-content/uploads/2014/11/15501470-e1508526347333.jpg,1951,1950s,1,male,Middle-Aged,portrait
1337,government,https://api.time.com/wp-content/uploads/2014/11/15501491.jpg,1952,1950s,1,male,Middle-Aged,portrait
1338,government,https://api.time.com/wp-content/uploads/2014/11/15501499.jpg,1952,1950s,1,male,Middle-Aged,portrait
1339,government,https://api.time.com/wp-content/uploads/2014/11/15501501.jpg,1952,1950s,1,male,Senior,portrait
1340,government,https://api.time.com/wp-content/uploads/2014/11/15501505.jpg,1952,1950s,1,male,Senior,portrait
1342,government,https://api.time.com/wp-content/uploads/2014/11/15501523-e1438895991969.jpg,1952,1950s,1,male,Senior,face
1343,government,https://api.time.com/wp-content/uploads/2014/11/15501534-e1516318343805.jpg,1953,1950s,1,female,Middle-Aged,portrait
1344,government,https://api.time.com/wp-content/uploads/2014/11/15501535.jpg,1953,1950s,1,male,Senior,portrait
1345,government,https://api.time.com/wp-content/uploads/2014/11/15501546.jpg,1953,1950s,1,male,Middle-Aged,portrait
1346,government,https://api.time.com/wp-content/uploads/2014/11/15501549.jpg,1953,1950s,1,female,Young Adult,portrait
1347,government,https://api.time.com/wp-content/uploads/2014/11/15501553.jpg,1953,1950s,1,male,Senior,portrait
1348,government,https://api.time.com/wp-content/uploads/2014/11/15501558-e1423865391172.jpg,1953,1950s,1,male,Senior,face
1350,government,https://api.time.com/wp-content/uploads/2014/11/15501603.jpg,1954,1950s,1,male,Middle-Aged,portrait
1351,government,https://api.time.com/wp-content/uploads/2014/11/15501610.jpg,1954,1950s,1,male,Middle-Aged,portrait
1352,government,https://api.time.com/wp-content/uploads/2014/11/15501636-e1415653536222.jpg,1955,1950s,1,male,Senior,portrait
1353,government,https://api.time.com/wp-content/uploads/2014/11/15501652.jpg,1955,1950s,1,male,Senior,portrait
1354,government,https://api.time.com/wp-content/uploads/2014/11/15501690.jpg,1956,1950s,1,male,Young Adult,face
1367,government,https://api.time.com/wp-content/uploads/2014/11/15501027-e1433882632824.jpg,1943,1940s,1,male,Senior,portrait
1369,government,https://api.time.com/wp-content/uploads/2014/11/15501119-e1415653723370.jpg,1945,1940s,1,male,Middle-Aged,portrait
1371,government,https://api.time.com/wp-content/uploads/2014/11/15501168-e1415650375278.jpg,1945,1940s,1,male,Young Adult,portrait
1372,government,https://api.time.com/wp-content/uploads/2014/11/15501324-e1415653657239.jpg,1949,1940s,1,male,Senior,portrait
1377,government,https://api.time.com/wp-content/uploads/2014/11/15501719-e1433882576765.jpg,1956,1950s,1,male,Senior,portrait
1378,government,https://api.time.com/wp-content/uploads/2014/11/15501786-e1419375173194.jpg,1957,1950s,1,male,Middle-Aged,portrait
1379,government,https://api.time.com/wp-content/uploads/2014/11/15501798.jpg,1958,1950s,1,male,Middle-Aged,portrait
1380,government,https://api.time.com/wp-content/uploads/2014/11/15501800.jpg,1958,1950s,1,male,Middle-Aged,portrait
1381,government,https://api.time.com/wp-content/uploads/2014/11/15501876.jpg,1959,1950s,1,male,Senior,portrait
1382,government,https://api.time.com/wp-content/uploads/2014/11/15501893-e1415653349549.jpg,1960,1960s,1,male,Senior,portrait
1383,government,https://api.time.com/wp-content/uploads/2014/11/15501909.jpg,1960,1960s,1,male,Middle-Aged,portrait
1385,government,https://api.time.com/wp-content/uploads/2014/11/15501936-e1509400149427.jpg,1960,1960s,1,male,Young Adult,portrait
1386,government,https://api.time.com/wp-content/uploads/2014/11/15501937-e1419375072670.jpg,1960,1960s,1,male,Young Adult,portrait
1387,government,https://api.time.com/wp-content/uploads/2014/11/15501939-e1419375086261.jpg,1960,1960s,1,male,Middle-Aged,portrait
1389,government,https://api.time.com/wp-content/uploads/2014/11/15501968-e1419375029142.jpg,1961,1960s,1,male,Middle-Aged,portrait
1390,government,https://api.time.com/wp-content/uploads/2014/11/15501998-e1415653301327.jpg,1962,1960s,1,male,Middle-Aged,portrait
1391,government,https://api.time.com/wp-content/uploads/2014/11/15502035-e1474403803249.jpg,1962,1960s,1,male,Middle-Aged,waist-up
1394,government,https://api.time.com/wp-content/uploads/2014/11/15502119-e1493389339242.jpg,1964,1960s,1,male,Middle-Aged,waist-up
1396,government,https://api.time.com/wp-content/uploads/2014/11/15502155-e1415654007814.jpg,1965,1960s,1,male,Middle-Aged,portrait
1398,government,https://api.time.com/wp-content/uploads/2014/11/15502324-e1459354467570.jpg,1968,1960s,1,male,Young Adult,portrait
1399,government,https://api.time.com/wp-content/uploads/2014/11/15502354-e1479161051330.jpg,1968,1960s,1,male,Senior,portrait
1400,government,https://api.time.com/wp-content/uploads/2014/11/15502374.jpg,1969,1960s,1,male,Middle-Aged,portrait
1401,government,https://api.time.com/wp-content/uploads/2014/11/15502393.jpg,1969,1960s,1,male,Young Adult,waist-up
1403,government,https://api.time.com/wp-content/uploads/2014/11/15502427.jpg,1970,1970s,1,male,Young Adult,portrait
1406,government,https://api.time.com/wp-content/uploads/2014/11/15502532.jpg,1972,1970s,1,male,Middle-Aged,portrait
1408,government,https://api.time.com/wp-content/uploads/2014/11/15502588-e1433362566231.jpg,1973,1970s,1,male,Middle-Aged,portrait
1409,government,https://api.time.com/wp-content/uploads/2014/11/15502593-e1563214453499.jpg,1973,1970s,1,male,Young Adult,portrait
1410,government,https://api.time.com/wp-content/uploads/2014/11/15502608.jpg,1973,1970s,1,male,Middle-Aged,face
1412,government,https://api.time.com/wp-content/uploads/2014/11/15502633.jpg,1974,1970s,1,male,Young Adult,portrait
1413,government,https://api.time.com/wp-content/uploads/2014/11/15502637.jpg,1974,1970s,1,male,Middle-Aged,face
1416,government,https://api.time.com/wp-content/uploads/2014/11/15502685.jpg,1975,1970s,1,male,Middle-Aged,face
1419,government,https://api.time.com/wp-content/uploads/2014/11/15502716-e1448316632275.jpg,1975,1970s,1,male,Middle-Aged,face
1421,government,https://api.time.com/wp-content/uploads/2014/11/15502740.jpg,1976,1970s,1,male,Middle-Aged,face
1423,government,https://api.time.com/wp-content/uploads/2014/11/15502748-e1418758585390.jpg,1976,1970s,1,male,Middle-Aged,face
1424,government,https://api.time.com/wp-content/uploads/2014/11/15502775-e1415654245875.jpg,1977,1970s,1,male,Young Adult,portrait
1425,government,https://api.time.com/wp-content/uploads/2014/11/15502780.jpg,1977,1970s,1,female,Youth,waist-up
1430,government,https://api.time.com/wp-content/uploads/2014/11/15502937.jpg,1980,1980s,1,male,Young Adult,portrait
1431,government,https://api.time.com/wp-content/uploads/2014/11/15502942.jpg,1980,1980s,1,male,Middle-Aged,face
1432,government,https://api.time.com/wp-content/uploads/2014/11/15502974-e1415654298484.jpg,1981,1980s,1,male,Young Adult,waist-up
1433,government,https://api.time.com/wp-content/uploads/2014/11/15502988.jpg,1981,1980s,1,male,Middle-Aged,waist-up
1434,government,https://api.time.com/wp-content/uploads/2014/11/15503011-e1505940435560.jpg,1981,1980s,1,male,Middle-Aged,portrait
1436,government,https://api.time.com/wp-content/uploads/2014/11/15503091.jpg,1983,1980s,1,male,Middle-Aged,portrait
1437,government,https://api.time.com/wp-content/uploads/2014/11/15503124-e1416609746301.jpg,1983,1980s,1,male,Middle-Aged,portrait
1439,government,https://api.time.com/wp-content/uploads/2014/11/15503173.jpg,1984,1980s,1,male,Young Adult,portrait
1440,government,https://api.time.com/wp-content/uploads/2014/11/15503258-e1564069682768.jpg,1986,1980s,1,male,Middle-Aged,portrait
1442,government,https://api.time.com/wp-content/uploads/2014/11/15503344.jpg,1988,1980s,1,male,Young Adult,full body
1444,government,https://api.time.com/wp-content/uploads/2014/11/15503454.jpg,1990,1990s,1,male,Middle-Aged,portrait
1445,government,https://api.time.com/wp-content/uploads/2014/11/15503494-e1415654464146.jpg,1991,1990s,1,male,Middle-Aged,face
1448,government,https://api.time.com/wp-content/uploads/2014/11/15503598-e1415654480442.jpg,1993,1990s,1,male,Middle-Aged,portrait
1449,government,https://api.time.com/wp-content/uploads/2014/11/15503606.jpg,1993,1990s,1,male,Young Adult,portrait
1452,government,https://api.time.com/wp-content/uploads/2014/11/15503666.jpg,1994,1990s,1,male,Middle-Aged,portrait
1454,government,https://api.time.com/wp-content/uploads/2014/11/15503797-e1447802564631.jpg,1996,1990s,1,male,Middle-Aged,face
1489,government,https://api.time.com/wp-content/uploads/2014/11/1550745-e1475702359153.jpg,1937,1930s,1,male,Young Adult,waist-up
1491,government,https://api.time.com/wp-content/uploads/2014/11/1550773.jpg,1938,1930s,1,male,Middle-Aged,portrait
1492,government,https://api.time.com/wp-content/uploads/2014/11/1550778.jpg,1938,1930s,1,male,Young Adult,waist-up
1494,government,https://api.time.com/wp-content/uploads/2014/11/1550831.jpg,1939,1930s,1,male,Young Adult,portrait
1495,government,https://api.time.com/wp-content/uploads/2014/11/1550847-e1430512102115.jpg,1939,1930s,1,male,Senior,portrait
1496,government,https://api.time.com/wp-content/uploads/2014/11/1550863.jpg,1940,1940s,1,male,Middle-Aged,portrait
1497,government,https://api.time.com/wp-content/uploads/2014/11/1550872.jpg,1940,1940s,1,male,Young Adult,portrait
1498,government,https://api.time.com/wp-content/uploads/2014/11/1550875.jpg,1940,1940s,1,male,Middle-Aged,portrait
1500,government,https://api.time.com/wp-content/uploads/2014/11/1550902-e1430512101121.jpg,1940,1940s,1,male,Young Adult,waist-up
1502,government,https://api.time.com/wp-content/uploads/2014/11/1550957-e1509054244113.jpg,1941,1940s,1,male,Young Adult,portrait
1503,government,https://api.time.com/wp-content/uploads/2014/11/1550980.jpg,1942,1940s,1,male,Middle-Aged,portrait
1504,government,https://api.time.com/wp-content/uploads/2014/11/1550988.jpg,1942,1940s,1,male,Young Adult,portrait
1505,government,https://api.time.com/wp-content/uploads/2014/11/15501018-e1546548658870.jpg,1943,1940s,1,male,Senior,face
